Points:0;Points:1;Points:2;u_x;u_y;u_z
2.85;0.1;0;0.00E+00;0.00E+00;2.16E-05
2.85;0.15;0;0.00E+00;0.00E+00;2.11E-05
2.85;0.2;0;0.00E+00;0.00E+00;2.17E-05
2.85;0.25;0;0.00E+00;0.00E+00;2.12E-05
2.85;0.3;0;0.00E+00;0.00E+00;2.19E-05
2.85;0.35;0;0.00E+00;0.00E+00;2.13E-05
2.85;0.4;0;0.00E+00;0.00E+00;2.20E-05
2.85;0.45;0;0.00E+00;0.00E+00;2.15E-05
2.85;0.5;0;0.00E+00;0.00E+00;2.21E-05
2.85;0.55;0;0.00E+00;0.00E+00;2.16E-05
2.85;0.6;0;0.00E+00;0.00E+00;2.23E-05
2.85;0.65;0;0.00E+00;0.00E+00;2.18E-05
2.85;0.7;0;0.00E+00;0.00E+00;2.24E-05
2.85;0.75;0;0.00E+00;0.00E+00;2.19E-05
2.85;0.8;0;0.00E+00;0.00E+00;2.26E-05
2.85;0.85;0;0.00E+00;0.00E+00;2.21E-05
2.85;0.9;0;0.00E+00;0.00E+00;2.28E-05
2.85;0.95;0;0.00E+00;0.00E+00;2.22E-05
2.85;1;0;0.00E+00;0.00E+00;2.29E-05
2.85;1.05;0;0.00E+00;0.00E+00;2.24E-05
2.85;1.1;0;0.00E+00;0.00E+00;2.31E-05
2.85;1.15;0;0.00E+00;0.00E+00;2.26E-05
2.85;1.2;0;0.00E+00;0.00E+00;2.33E-05
2.85;1.25;0;0.00E+00;0.00E+00;2.28E-05
2.85;1.3;0;0.00E+00;0.00E+00;2.34E-05
2.85;1.35;0;0.00E+00;0.00E+00;2.29E-05
2.85;1.4;0;0.00E+00;0.00E+00;2.36E-05
2.85;1.45;0;0.00E+00;0.00E+00;2.31E-05
2.85;1.5;0;0.00E+00;0.00E+00;2.38E-05
2.85;1.55;0;0.00E+00;0.00E+00;2.33E-05
2.85;1.6;0;0.00E+00;0.00E+00;2.40E-05
2.85;1.65;0;0.00E+00;0.00E+00;2.35E-05
2.85;1.7;0;0.00E+00;0.00E+00;2.42E-05
2.85;1.75;0;0.00E+00;0.00E+00;2.37E-05
2.85;1.8;0;0.00E+00;0.00E+00;2.44E-05
2.85;1.85;0;0.00E+00;0.00E+00;2.39E-05
2.85;1.9;0;0.00E+00;0.00E+00;2.46E-05
2.85;1.95;0;0.00E+00;0.00E+00;2.41E-05
2.85;2;0;0.00E+00;0.00E+00;2.47E-05
2.9;0;0;0.00E+00;0.00E+00;2.18E-05
2.9;0.05;0;0.00E+00;0.00E+00;2.25E-05
2.9;0.1;0;0.00E+00;0.00E+00;2.20E-05
2.9;0.15;0;0.00E+00;0.00E+00;2.26E-05
2.9;0.2;0;0.00E+00;0.00E+00;2.21E-05
2.9;0.25;0;0.00E+00;0.00E+00;2.28E-05
2.9;0.3;0;0.00E+00;0.00E+00;2.22E-05
2.9;0.35;0;0.00E+00;0.00E+00;2.29E-05
2.9;0.4;0;0.00E+00;0.00E+00;2.24E-05
2.9;0.45;0;0.00E+00;0.00E+00;2.30E-05
2.9;0.5;0;0.00E+00;0.00E+00;2.25E-05
2.9;0.55;0;0.00E+00;0.00E+00;2.32E-05
2.9;0.6;0;0.00E+00;0.00E+00;2.27E-05
2.9;0.65;0;0.00E+00;0.00E+00;2.33E-05
2.9;0.7;0;0.00E+00;0.00E+00;2.28E-05
2.9;0.75;0;0.00E+00;0.00E+00;2.35E-05
2.9;0.8;0;0.00E+00;0.00E+00;2.30E-05
2.9;0.85;0;0.00E+00;0.00E+00;2.37E-05
2.9;0.9;0;0.00E+00;0.00E+00;2.31E-05
2.9;0.95;0;0.00E+00;0.00E+00;2.38E-05
2.9;1;0;0.00E+00;0.00E+00;2.33E-05
2.9;1.05;0;0.00E+00;0.00E+00;2.40E-05
2.9;1.1;0;0.00E+00;0.00E+00;2.35E-05
2.9;1.15;0;0.00E+00;0.00E+00;2.42E-05
2.9;1.2;0;0.00E+00;0.00E+00;2.37E-05
2.9;1.25;0;0.00E+00;0.00E+00;2.43E-05
2.9;1.3;0;0.00E+00;0.00E+00;2.38E-05
2.9;1.35;0;0.00E+00;0.00E+00;2.45E-05
2.9;1.4;0;0.00E+00;0.00E+00;2.40E-05
2.9;1.45;0;0.00E+00;0.00E+00;2.47E-05
2.9;1.5;0;0.00E+00;0.00E+00;2.42E-05
2.9;1.55;0;0.00E+00;0.00E+00;2.49E-05
2.9;1.6;0;0.00E+00;0.00E+00;2.44E-05
2.9;1.65;0;0.00E+00;0.00E+00;2.51E-05
2.9;1.7;0;0.00E+00;0.00E+00;2.46E-05
2.9;1.75;0;0.00E+00;0.00E+00;2.53E-05
2.9;1.8;0;0.00E+00;0.00E+00;2.48E-05
2.9;1.85;0;0.00E+00;0.00E+00;2.54E-05
2.9;1.9;0;0.00E+00;0.00E+00;2.49E-05
2.9;1.95;0;0.00E+00;0.00E+00;2.56E-05
2.9;2;0;0.00E+00;0.00E+00;2.51E-05
2.95;0;0;0.00E+00;0.00E+00;2.34E-05
2.95;0.05;0;0.00E+00;0.00E+00;2.29E-05
2.95;0.1;0;0.00E+00;0.00E+00;2.35E-05
2.95;0.15;0;0.00E+00;0.00E+00;2.30E-05
2.95;0.2;0;0.00E+00;0.00E+00;2.37E-05
2.95;0.25;0;0.00E+00;0.00E+00;2.32E-05
2.95;0.3;0;0.00E+00;0.00E+00;2.38E-05
2.95;0.35;0;0.00E+00;0.00E+00;2.33E-05
2.95;0.4;0;0.00E+00;0.00E+00;2.40E-05
2.95;0.45;0;0.00E+00;0.00E+00;2.34E-05
2.95;0.5;0;0.00E+00;0.00E+00;2.41E-05
2.95;0.55;0;0.00E+00;0.00E+00;2.36E-05
2.95;0.6;0;0.00E+00;0.00E+00;2.43E-05
2.95;0.65;0;0.00E+00;0.00E+00;2.37E-05
2.95;0.7;0;0.00E+00;0.00E+00;2.44E-05
2.95;0.75;0;0.00E+00;0.00E+00;2.39E-05
2.95;0.8;0;0.00E+00;0.00E+00;2.46E-05
2.95;0.85;0;0.00E+00;0.00E+00;2.41E-05
2.95;0.9;0;0.00E+00;0.00E+00;2.47E-05
2.95;0.95;0;0.00E+00;0.00E+00;2.42E-05
2.95;1;0;0.00E+00;0.00E+00;2.49E-05
2.95;1.05;0;0.00E+00;0.00E+00;2.44E-05
2.95;1.1;0;0.00E+00;0.00E+00;2.51E-05
2.95;1.15;0;0.00E+00;0.00E+00;2.46E-05
2.95;1.2;0;0.00E+00;0.00E+00;2.52E-05
2.95;1.25;0;0.00E+00;0.00E+00;2.47E-05
2.95;1.3;0;0.00E+00;0.00E+00;2.54E-05
2.95;1.35;0;0.00E+00;0.00E+00;2.49E-05
2.95;1.4;0;0.00E+00;0.00E+00;2.56E-05
2.95;1.45;0;0.00E+00;0.00E+00;2.51E-05
2.95;1.5;0;0.00E+00;0.00E+00;2.58E-05
2.95;1.55;0;0.00E+00;0.00E+00;2.53E-05
2.95;1.6;0;0.00E+00;0.00E+00;2.60E-05
2.95;1.65;0;0.00E+00;0.00E+00;2.55E-05
2.95;1.7;0;0.00E+00;0.00E+00;2.61E-05
2.95;1.75;0;0.00E+00;0.00E+00;2.56E-05
2.95;1.8;0;0.00E+00;0.00E+00;2.63E-05
2.95;1.85;0;0.00E+00;0.00E+00;2.58E-05
2.95;1.9;0;0.00E+00;0.00E+00;2.65E-05
2.95;1.95;0;0.00E+00;0.00E+00;2.60E-05
2.95;2;0;0.00E+00;0.00E+00;2.67E-05
3;0;0;0.00E+00;0.00E+00;2.38E-05
3;0.05;0;0.00E+00;0.00E+00;2.45E-05
3;0.1;0;0.00E+00;0.00E+00;2.39E-05
3;0.15;0;0.00E+00;0.00E+00;2.46E-05
3;0.2;0;0.00E+00;0.00E+00;2.41E-05
3;0.25;0;0.00E+00;0.00E+00;2.47E-05
3;0.3;0;0.00E+00;0.00E+00;2.42E-05
3;0.35;0;0.00E+00;0.00E+00;2.49E-05
3;0.4;0;0.00E+00;0.00E+00;2.44E-05
3;0.45;0;0.00E+00;0.00E+00;2.50E-05
3;0.5;0;0.00E+00;0.00E+00;2.45E-05
3;0.55;0;0.00E+00;0.00E+00;2.52E-05
3;0.6;0;0.00E+00;0.00E+00;2.47E-05
3;0.65;0;0.00E+00;0.00E+00;2.53E-05
3;0.7;0;0.00E+00;0.00E+00;2.48E-05
3;0.75;0;0.00E+00;0.00E+00;2.55E-05
3;0.8;0;0.00E+00;0.00E+00;2.50E-05
3;0.85;0;0.00E+00;0.00E+00;2.56E-05
3;0.9;0;0.00E+00;0.00E+00;2.51E-05
3;0.95;0;0.00E+00;0.00E+00;2.58E-05
3;1;0;0.00E+00;0.00E+00;2.53E-05
3;1.05;0;0.00E+00;0.00E+00;2.60E-05
3;1.1;0;0.00E+00;0.00E+00;2.55E-05
3;1.15;0;0.00E+00;0.00E+00;2.61E-05
3;1.2;0;0.00E+00;0.00E+00;2.56E-05
3;1.25;0;0.00E+00;0.00E+00;2.63E-05
3;1.3;0;0.00E+00;0.00E+00;2.58E-05
3;1.35;0;0.00E+00;0.00E+00;2.65E-05
3;1.4;0;0.00E+00;0.00E+00;2.60E-05
3;1.45;0;0.00E+00;0.00E+00;2.67E-05
3;1.5;0;0.00E+00;0.00E+00;2.62E-05
3;1.55;0;0.00E+00;0.00E+00;2.69E-05
3;1.6;0;0.00E+00;0.00E+00;2.64E-05
3;1.65;0;0.00E+00;0.00E+00;2.70E-05
3;1.7;0;0.00E+00;0.00E+00;2.65E-05
3;1.75;0;0.00E+00;0.00E+00;2.72E-05
3;1.8;0;0.00E+00;0.00E+00;2.67E-05
3;1.85;0;0.00E+00;0.00E+00;2.74E-05
3;1.9;0;0.00E+00;0.00E+00;2.69E-05
3;1.95;0;0.00E+00;0.00E+00;2.76E-05
3;2;0;0.00E+00;0.00E+00;2.71E-05
3.05;0;0;0.00E+00;0.00E+00;2.54E-05
3.05;0.05;0;0.00E+00;0.00E+00;2.49E-05
3.05;0.1;0;0.00E+00;0.00E+00;2.55E-05
3.05;0.15;0;0.00E+00;0.00E+00;2.50E-05
3.05;0.2;0;0.00E+00;0.00E+00;2.57E-05
3.05;0.25;0;0.00E+00;0.00E+00;2.51E-05
3.05;0.3;0;0.00E+00;0.00E+00;2.58E-05
3.05;0.35;0;0.00E+00;0.00E+00;2.53E-05
3.05;0.4;0;0.00E+00;0.00E+00;2.60E-05
3.05;0.45;0;0.00E+00;0.00E+00;2.54E-05
3.05;0.5;0;0.00E+00;0.00E+00;2.61E-05
3.05;0.55;0;0.00E+00;0.00E+00;2.56E-05
3.05;0.6;0;0.00E+00;0.00E+00;2.63E-05
3.05;0.65;0;0.00E+00;0.00E+00;2.57E-05
3.05;0.7;0;0.00E+00;0.00E+00;2.64E-05
3.05;0.75;0;0.00E+00;0.00E+00;2.59E-05
3.05;0.8;0;0.00E+00;0.00E+00;2.66E-05
3.05;0.85;0;0.00E+00;0.00E+00;2.61E-05
3.05;0.9;0;0.00E+00;0.00E+00;2.67E-05
3.05;0.95;0;0.00E+00;0.00E+00;2.62E-05
3.05;1;0;0.00E+00;0.00E+00;2.69E-05
3.05;1.05;0;0.00E+00;0.00E+00;2.64E-05
3.05;1.1;0;0.00E+00;0.00E+00;2.71E-05
3.05;1.15;0;0.00E+00;0.00E+00;2.66E-05
3.05;1.2;0;0.00E+00;0.00E+00;2.72E-05
3.05;1.25;0;0.00E+00;0.00E+00;2.67E-05
3.05;1.3;0;0.00E+00;0.00E+00;2.74E-05
3.05;1.35;0;0.00E+00;0.00E+00;2.69E-05
3.05;1.4;0;0.00E+00;0.00E+00;2.76E-05
3.05;1.45;0;0.00E+00;0.00E+00;2.71E-05
3.05;1.5;0;0.00E+00;0.00E+00;2.78E-05
3.05;1.55;0;0.00E+00;0.00E+00;2.73E-05
3.05;1.6;0;0.00E+00;0.00E+00;2.79E-05
3.05;1.65;0;0.00E+00;0.00E+00;2.74E-05
3.05;1.7;0;0.00E+00;0.00E+00;2.81E-05
3.05;1.75;0;0.00E+00;0.00E+00;2.76E-05
3.05;1.8;0;0.00E+00;0.00E+00;2.83E-05
3.05;1.85;0;0.00E+00;0.00E+00;2.78E-05
3.05;1.9;0;0.00E+00;0.00E+00;2.85E-05
3.05;1.95;0;0.00E+00;0.00E+00;2.80E-05
3.05;2;0;0.00E+00;0.00E+00;2.87E-05
3.1;0;0;0.00E+00;0.00E+00;2.58E-05
3.1;0.05;0;0.00E+00;0.00E+00;2.64E-05
3.1;0.1;0;0.00E+00;0.00E+00;2.59E-05
3.1;0.15;0;0.00E+00;0.00E+00;2.66E-05
3.1;0.2;0;0.00E+00;0.00E+00;2.61E-05
3.1;0.25;0;0.00E+00;0.00E+00;2.67E-05
3.1;0.3;0;0.00E+00;0.00E+00;2.62E-05
3.1;0.35;0;0.00E+00;0.00E+00;2.69E-05
3.1;0.4;0;0.00E+00;0.00E+00;2.64E-05
3.1;0.45;0;0.00E+00;0.00E+00;2.70E-05
3.1;0.5;0;0.00E+00;0.00E+00;2.65E-05
3.1;0.55;0;0.00E+00;0.00E+00;2.72E-05
3.1;0.6;0;0.00E+00;0.00E+00;2.67E-05
3.1;0.65;0;0.00E+00;0.00E+00;2.73E-05
3.1;0.7;0;0.00E+00;0.00E+00;2.68E-05
3.1;0.75;0;0.00E+00;0.00E+00;2.75E-05
3.1;0.8;0;0.00E+00;0.00E+00;2.70E-05
3.1;0.85;0;0.00E+00;0.00E+00;2.76E-05
3.1;0.9;0;0.00E+00;0.00E+00;2.71E-05
3.1;0.95;0;0.00E+00;0.00E+00;2.78E-05
3.1;1;0;0.00E+00;0.00E+00;2.73E-05
3.1;1.05;0;0.00E+00;0.00E+00;2.80E-05
3.1;1.1;0;0.00E+00;0.00E+00;2.75E-05
3.1;1.15;0;0.00E+00;0.00E+00;2.81E-05
3.1;1.2;0;0.00E+00;0.00E+00;2.76E-05
3.1;1.25;0;0.00E+00;0.00E+00;2.83E-05
3.1;1.3;0;0.00E+00;0.00E+00;2.78E-05
3.1;1.35;0;0.00E+00;0.00E+00;2.85E-05
3.1;1.4;0;0.00E+00;0.00E+00;2.80E-05
3.1;1.45;0;0.00E+00;0.00E+00;2.87E-05
3.1;1.5;0;0.00E+00;0.00E+00;2.82E-05
3.1;1.55;0;0.00E+00;0.00E+00;2.89E-05
3.1;1.6;0;0.00E+00;0.00E+00;2.83E-05
3.1;1.65;0;0.00E+00;0.00E+00;2.90E-05
3.1;1.7;0;0.00E+00;0.00E+00;2.85E-05
3.1;1.75;0;0.00E+00;0.00E+00;2.92E-05
3.1;1.8;0;0.00E+00;0.00E+00;2.87E-05
3.1;1.85;0;0.00E+00;0.00E+00;2.94E-05
3.1;1.9;0;0.00E+00;0.00E+00;2.89E-05
3.1;1.95;0;0.00E+00;0.00E+00;2.96E-05
3.1;2;0;0.00E+00;0.00E+00;2.91E-05
3.15;0;0;0.00E+00;0.00E+00;2.74E-05
3.15;0.05;0;0.00E+00;0.00E+00;2.69E-05
3.15;0.1;0;0.00E+00;0.00E+00;2.75E-05
3.15;0.15;0;0.00E+00;0.00E+00;2.70E-05
3.15;0.2;0;0.00E+00;0.00E+00;2.77E-05
3.15;0.25;0;0.00E+00;0.00E+00;2.71E-05
3.15;0.3;0;0.00E+00;0.00E+00;2.78E-05
3.15;0.35;0;0.00E+00;0.00E+00;2.73E-05
3.15;0.4;0;0.00E+00;0.00E+00;2.80E-05
3.15;0.45;0;0.00E+00;0.00E+00;2.74E-05
3.15;0.5;0;0.00E+00;0.00E+00;2.81E-05
3.15;0.55;0;0.00E+00;0.00E+00;2.76E-05
3.15;0.6;0;0.00E+00;0.00E+00;2.83E-05
3.15;0.65;0;0.00E+00;0.00E+00;2.77E-05
3.15;0.7;0;0.00E+00;0.00E+00;2.84E-05
3.15;0.75;0;0.00E+00;0.00E+00;2.79E-05
3.15;0.8;0;0.00E+00;0.00E+00;2.86E-05
3.15;0.85;0;0.00E+00;0.00E+00;2.81E-05
3.15;0.9;0;0.00E+00;0.00E+00;2.87E-05
3.15;0.95;0;0.00E+00;0.00E+00;2.82E-05
3.15;1;0;0.00E+00;0.00E+00;2.89E-05
3.15;1.05;0;0.00E+00;0.00E+00;2.84E-05
3.15;1.1;0;0.00E+00;0.00E+00;2.91E-05
3.15;1.15;0;0.00E+00;0.00E+00;2.86E-05
3.15;1.2;0;0.00E+00;0.00E+00;2.92E-05
3.15;1.25;0;0.00E+00;0.00E+00;2.87E-05
3.15;1.3;0;0.00E+00;0.00E+00;2.94E-05
3.15;1.35;0;0.00E+00;0.00E+00;2.89E-05
3.15;1.4;0;0.00E+00;0.00E+00;2.96E-05
3.15;1.45;0;0.00E+00;0.00E+00;2.91E-05
3.15;1.5;0;0.00E+00;0.00E+00;2.98E-05
3.15;1.55;0;0.00E+00;0.00E+00;2.93E-05
3.15;1.6;0;0.00E+00;0.00E+00;2.99E-05
3.15;1.65;0;0.00E+00;0.00E+00;2.94E-05
3.15;1.7;0;0.00E+00;0.00E+00;3.01E-05
3.15;1.75;0;0.00E+00;0.00E+00;2.96E-05
3.15;1.8;0;0.00E+00;0.00E+00;3.03E-05
3.15;1.85;0;0.00E+00;0.00E+00;2.98E-05
3.15;1.9;0;0.00E+00;0.00E+00;3.05E-05
3.15;1.95;0;0.00E+00;0.00E+00;3.00E-05
3.15;2;0;0.00E+00;0.00E+00;3.07E-05
3.2;0;0;0.00E+00;0.00E+00;2.78E-05
3.2;0.05;0;0.00E+00;0.00E+00;2.84E-05
3.2;0.1;0;0.00E+00;0.00E+00;2.79E-05
3.2;0.15;0;0.00E+00;0.00E+00;2.86E-05
3.2;0.2;0;0.00E+00;0.00E+00;2.81E-05
3.2;0.25;0;0.00E+00;0.00E+00;2.87E-05
3.2;0.3;0;0.00E+00;0.00E+00;2.82E-05
3.2;0.35;0;0.00E+00;0.00E+00;2.89E-05
3.2;0.4;0;0.00E+00;0.00E+00;2.84E-05
3.2;0.45;0;0.00E+00;0.00E+00;2.90E-05
3.2;0.5;0;0.00E+00;0.00E+00;2.85E-05
3.2;0.55;0;0.00E+00;0.00E+00;2.92E-05
3.2;0.6;0;0.00E+00;0.00E+00;2.87E-05
3.2;0.65;0;0.00E+00;0.00E+00;2.93E-05
3.2;0.7;0;0.00E+00;0.00E+00;2.88E-05
3.2;0.75;0;0.00E+00;0.00E+00;2.95E-05
3.2;0.8;0;0.00E+00;0.00E+00;2.90E-05
3.2;0.85;0;0.00E+00;0.00E+00;2.97E-05
3.2;0.9;0;0.00E+00;0.00E+00;2.91E-05
3.2;0.95;0;0.00E+00;0.00E+00;2.98E-05
3.2;1;0;0.00E+00;0.00E+00;2.93E-05
3.2;1.05;0;0.00E+00;0.00E+00;3.00E-05
3.2;1.1;0;0.00E+00;0.00E+00;2.95E-05
3.2;1.15;0;0.00E+00;0.00E+00;3.02E-05
3.2;1.2;0;0.00E+00;0.00E+00;2.96E-05
3.2;1.25;0;0.00E+00;0.00E+00;3.03E-05
3.2;1.3;0;0.00E+00;0.00E+00;2.98E-05
3.2;1.35;0;0.00E+00;0.00E+00;3.05E-05
3.2;1.4;0;0.00E+00;0.00E+00;3.00E-05
3.2;1.45;0;0.00E+00;0.00E+00;3.07E-05
3.2;1.5;0;0.00E+00;0.00E+00;3.02E-05
3.2;1.55;0;0.00E+00;0.00E+00;3.09E-05
3.2;1.6;0;0.00E+00;0.00E+00;3.04E-05
3.2;1.65;0;0.00E+00;0.00E+00;3.10E-05
3.2;1.7;0;0.00E+00;0.00E+00;3.05E-05
3.2;1.75;0;0.00E+00;0.00E+00;3.12E-05
3.2;1.8;0;0.00E+00;0.00E+00;3.07E-05
3.2;1.85;0;0.00E+00;0.00E+00;3.14E-05
3.2;1.9;0;0.00E+00;0.00E+00;3.09E-05
3.2;1.95;0;0.00E+00;0.00E+00;3.16E-05
3.2;2;0;0.00E+00;0.00E+00;3.11E-05
3.25;0;0;0.00E+00;0.00E+00;2.94E-05
3.25;0.05;0;0.00E+00;0.00E+00;2.89E-05
3.25;0.1;0;0.00E+00;0.00E+00;2.95E-05
3.25;0.15;0;0.00E+00;0.00E+00;2.90E-05
3.25;0.2;0;0.00E+00;0.00E+00;2.97E-05
3.25;0.25;0;0.00E+00;0.00E+00;2.92E-05
3.25;0.3;0;0.00E+00;0.00E+00;2.98E-05
3.25;0.35;0;0.00E+00;0.00E+00;2.93E-05
3.25;0.4;0;0.00E+00;0.00E+00;3.00E-05
3.25;0.45;0;0.00E+00;0.00E+00;2.95E-05
3.25;0.5;0;0.00E+00;0.00E+00;3.01E-05
3.25;0.55;0;0.00E+00;0.00E+00;2.96E-05
3.25;0.6;0;0.00E+00;0.00E+00;3.03E-05
3.25;0.65;0;0.00E+00;0.00E+00;2.98E-05
3.25;0.7;0;0.00E+00;0.00E+00;3.04E-05
3.25;0.75;0;0.00E+00;0.00E+00;2.99E-05
3.25;0.8;0;0.00E+00;0.00E+00;3.06E-05
3.25;0.85;0;0.00E+00;0.00E+00;3.01E-05
3.25;0.9;0;0.00E+00;0.00E+00;3.08E-05
3.25;0.95;0;0.00E+00;0.00E+00;3.02E-05
3.25;1;0;0.00E+00;0.00E+00;3.09E-05
3.25;1.05;0;0.00E+00;0.00E+00;3.04E-05
3.25;1.1;0;0.00E+00;0.00E+00;3.11E-05
3.25;1.15;0;0.00E+00;0.00E+00;3.06E-05
3.25;1.2;0;0.00E+00;0.00E+00;3.13E-05
3.25;1.25;0;0.00E+00;0.00E+00;3.07E-05
3.25;1.3;0;0.00E+00;0.00E+00;3.14E-05
3.25;1.35;0;0.00E+00;0.00E+00;3.09E-05
3.25;1.4;0;0.00E+00;0.00E+00;3.16E-05
3.25;1.45;0;0.00E+00;0.00E+00;3.11E-05
3.25;1.5;0;0.00E+00;0.00E+00;3.18E-05
3.25;1.55;0;0.00E+00;0.00E+00;3.13E-05
3.25;1.6;0;0.00E+00;0.00E+00;3.19E-05
3.25;1.65;0;0.00E+00;0.00E+00;3.14E-05
3.25;1.7;0;0.00E+00;0.00E+00;3.21E-05
3.25;1.75;0;0.00E+00;0.00E+00;3.16E-05
3.25;1.8;0;0.00E+00;0.00E+00;3.23E-05
3.25;1.85;0;0.00E+00;0.00E+00;3.18E-05
3.25;1.9;0;0.00E+00;0.00E+00;3.25E-05
3.25;1.95;0;0.00E+00;0.00E+00;3.20E-05
3.25;2;0;0.00E+00;0.00E+00;3.27E-05
3.3;0;0;0.00E+00;0.00E+00;2.98E-05
3.3;0.05;0;0.00E+00;0.00E+00;3.05E-05
3.3;0.1;0;0.00E+00;0.00E+00;2.99E-05
3.3;0.15;0;0.00E+00;0.00E+00;3.06E-05
3.3;0.2;0;0.00E+00;0.00E+00;3.01E-05
3.3;0.25;0;0.00E+00;0.00E+00;3.08E-05
3.3;0.3;0;0.00E+00;0.00E+00;3.02E-05
3.3;0.35;0;0.00E+00;0.00E+00;3.09E-05
3.3;0.4;0;0.00E+00;0.00E+00;3.04E-05
3.3;0.45;0;0.00E+00;0.00E+00;3.11E-05
3.3;0.5;0;0.00E+00;0.00E+00;3.05E-05
3.3;0.55;0;0.00E+00;0.00E+00;3.12E-05
3.3;0.6;0;0.00E+00;0.00E+00;3.07E-05
3.3;0.65;0;0.00E+00;0.00E+00;3.14E-05
3.3;0.7;0;0.00E+00;0.00E+00;3.08E-05
3.3;0.75;0;0.00E+00;0.00E+00;3.15E-05
3.3;0.8;0;0.00E+00;0.00E+00;3.10E-05
3.3;0.85;0;0.00E+00;0.00E+00;3.17E-05
3.3;0.9;0;0.00E+00;0.00E+00;3.12E-05
3.3;0.95;0;0.00E+00;0.00E+00;3.18E-05
3.3;1;0;0.00E+00;0.00E+00;3.13E-05
3.3;1.05;0;0.00E+00;0.00E+00;3.20E-05
3.3;1.1;0;0.00E+00;0.00E+00;3.15E-05
3.3;1.15;0;0.00E+00;0.00E+00;3.22E-05
3.3;1.2;0;0.00E+00;0.00E+00;3.17E-05
3.3;1.25;0;0.00E+00;0.00E+00;3.23E-05
3.3;1.3;0;0.00E+00;0.00E+00;3.18E-05
3.3;1.35;0;0.00E+00;0.00E+00;3.25E-05
3.3;1.4;0;0.00E+00;0.00E+00;3.20E-05
3.3;1.45;0;0.00E+00;0.00E+00;3.27E-05
3.3;1.5;0;0.00E+00;0.00E+00;3.22E-05
3.3;1.55;0;0.00E+00;0.00E+00;3.29E-05
3.3;1.6;0;0.00E+00;0.00E+00;3.24E-05
3.3;1.65;0;0.00E+00;0.00E+00;3.30E-05
3.3;1.7;0;0.00E+00;0.00E+00;3.25E-05
3.3;1.75;0;0.00E+00;0.00E+00;3.32E-05
3.3;1.8;0;0.00E+00;0.00E+00;3.27E-05
3.3;1.85;0;0.00E+00;0.00E+00;3.34E-05
3.3;1.9;0;0.00E+00;0.00E+00;3.29E-05
3.3;1.95;0;0.00E+00;0.00E+00;3.36E-05
3.3;2;0;0.00E+00;0.00E+00;3.31E-05
3.35;0;0;0.00E+00;0.00E+00;3.14E-05
3.35;0.05;0;0.00E+00;0.00E+00;3.09E-05
3.35;0.1;0;0.00E+00;0.00E+00;3.15E-05
3.35;0.15;0;0.00E+00;0.00E+00;3.10E-05
3.35;0.2;0;0.00E+00;0.00E+00;3.17E-05
3.35;0.25;0;0.00E+00;0.00E+00;3.12E-05
3.35;0.3;0;0.00E+00;0.00E+00;3.18E-05
3.35;0.35;0;0.00E+00;0.00E+00;3.13E-05
3.35;0.4;0;0.00E+00;0.00E+00;3.20E-05
3.35;0.45;0;0.00E+00;0.00E+00;3.15E-05
3.35;0.5;0;0.00E+00;0.00E+00;3.21E-05
3.35;0.55;0;0.00E+00;0.00E+00;3.16E-05
3.35;0.6;0;0.00E+00;0.00E+00;3.23E-05
3.35;0.65;0;0.00E+00;0.00E+00;3.18E-05
3.35;0.7;0;0.00E+00;0.00E+00;3.25E-05
3.35;0.75;0;0.00E+00;0.00E+00;3.19E-05
3.35;0.8;0;0.00E+00;0.00E+00;3.26E-05
3.35;0.85;0;0.00E+00;0.00E+00;3.21E-05
3.35;0.9;0;0.00E+00;0.00E+00;3.28E-05
3.35;0.95;0;0.00E+00;0.00E+00;3.23E-05
3.35;1;0;0.00E+00;0.00E+00;3.29E-05
3.35;1.05;0;0.00E+00;0.00E+00;3.24E-05
3.35;1.1;0;0.00E+00;0.00E+00;3.31E-05
3.35;1.15;0;0.00E+00;0.00E+00;3.26E-05
3.35;1.2;0;0.00E+00;0.00E+00;3.33E-05
3.35;1.25;0;0.00E+00;0.00E+00;3.28E-05
3.35;1.3;0;0.00E+00;0.00E+00;3.34E-05
3.35;1.35;0;0.00E+00;0.00E+00;3.29E-05
3.35;1.4;0;0.00E+00;0.00E+00;3.36E-05
3.35;1.45;0;0.00E+00;0.00E+00;3.31E-05
3.35;1.5;0;0.00E+00;0.00E+00;3.38E-05
3.35;1.55;0;0.00E+00;0.00E+00;3.33E-05
3.35;1.6;0;0.00E+00;0.00E+00;3.40E-05
3.35;1.65;0;0.00E+00;0.00E+00;3.35E-05
3.35;1.7;0;0.00E+00;0.00E+00;3.41E-05
3.35;1.75;0;0.00E+00;0.00E+00;3.36E-05
3.35;1.8;0;0.00E+00;0.00E+00;3.43E-05
3.35;1.85;0;0.00E+00;0.00E+00;3.38E-05
3.35;1.9;0;0.00E+00;0.00E+00;3.45E-05
3.35;1.95;0;0.00E+00;0.00E+00;3.40E-05
3.35;2;0;0.00E+00;0.00E+00;3.47E-05
3.4;0;0;0.00E+00;0.00E+00;3.18E-05
3.4;0.05;0;0.00E+00;0.00E+00;3.25E-05
3.4;0.1;0;0.00E+00;0.00E+00;3.20E-05
3.4;0.15;0;0.00E+00;0.00E+00;3.26E-05
3.4;0.2;0;0.00E+00;0.00E+00;3.21E-05
3.4;0.25;0;0.00E+00;0.00E+00;3.28E-05
